event_id,subscriber_id,campaign,event_date,sent,opened,clicked,converted,variant
EVT-10353,SUB-1595,monthly_newsletter,2024-10-16,1,0,0,0,
EVT-10354,SUB-1595,churn_winback,2024-01-16,1,1,0,0,
EVT-10355,SUB-2713,ab_test_landing_v1,2024-03-22,1,0,0,0,v1
EVT-10356,SUB-2713,welcome_series,2024-09-27,1,0,0,0,
EVT-10357,SUB-2810,churn_winback,2024-07-24,1,0,0,0,
EVT-10358,SUB-2810,upsell_classic_to_premium,2024-08-04,1,0,0,0,
EVT-10359,SUB-2958,ab_test_landing_v1,2024-06-07,1,0,0,0,v1
EVT-10360,SUB-2958,upsell_classic_to_premium,2024-08-04,1,0,0,0,
EVT-10361,SUB-2907,monthly_newsletter,2024-07-14,1,0,0,0,
EVT-10362,SUB-1168,churn_winback,2023-08-09,1,0,0,0,
EVT-10363,SUB-1168,monthly_newsletter,2024-04-17,1,0,0,0,
EVT-10364,SUB-1168,ab_test_landing_v2,2023-04-04,1,1,0,0,v2
EVT-10365,SUB-3324,welcome_series,2024-10-30,1,0,0,0,
EVT-10366,SUB-3324,ab_test_landing_v2,2024-11-05,1,0,0,0,v2
EVT-10367,SUB-2807,upsell_classic_to_premium,2024-08-10,1,0,0,0,
EVT-10368,SUB-2807,monthly_newsletter,2024-10-28,1,0,0,0,
EVT-10369,SUB-2588,ab_test_landing_v1,2024-11-10,1,0,0,0,v1
EVT-10370,SUB-2588,monthly_newsletter,2024-12-23,1,1,0,0,
EVT-10371,SUB-2588,ab_test_landing_v1,2024-08-31,1,1,0,0,v1
EVT-10372,SUB-2588,ab_test_landing_v1,2024-12-18,1,1,1,0,v1
EVT-10373,SUB-2588,monthly_newsletter,2024-08-25,1,1,1,0,
EVT-10374,SUB-2588,monthly_newsletter,2024-10-12,1,0,0,0,
EVT-10375,SUB-2788,upsell_classic_to_premium,2024-08-18,1,1,0,0,
EVT-10376,SUB-2788,churn_winback,2024-03-31,1,0,0,0,
EVT-10377,SUB-2788,ab_test_landing_v2,2024-10-18,1,0,0,0,v2
EVT-10378,SUB-2788,monthly_newsletter,2024-05-22,1,0,0,0,
EVT-10379,SUB-1410,monthly_newsletter,2023-04-01,1,0,0,0,
EVT-10380,SUB-1410,monthly_newsletter,2023-12-14,1,0,0,0,
EVT-10381,SUB-1410,ab_test_landing_v2,2023-08-02,1,0,0,0,v2
EVT-10382,SUB-1410,upsell_classic_to_premium,2024-05-05,1,1,0,0,
EVT-10383,SUB-1410,welcome_series,2023-11-02,1,0,0,0,
EVT-10384,SUB-1410,welcome_series,2024-03-27,1,0,0,0,
EVT-10385,SUB-1410,ab_test_landing_v2,2023-04-28,1,0,0,0,v2
EVT-10386,SUB-1410,welcome_series,2024-05-01,1,1,0,0,
EVT-10387,SUB-1410,churn_winback,2023-04-12,1,1,0,0,
EVT-10388,SUB-1852,monthly_newsletter,2024-02-23,1,0,0,0,
EVT-10389,SUB-1852,upsell_classic_to_premium,2024-04-02,1,0,0,0,
EVT-10390,SUB-1852,welcome_series,2024-07-22,1,0,0,0,
EVT-10391,SUB-1852,monthly_newsletter,2024-01-05,1,0,0,0,
EVT-10392,SUB-1827,upsell_classic_to_premium,2023-12-19,1,0,0,0,
EVT-10393,SUB-1827,welcome_series,2024-01-02,1,0,0,0,
EVT-10394,SUB-1827,ab_test_landing_v1,2024-03-26,1,0,0,0,v1
EVT-10395,SUB-1827,ab_test_landing_v2,2024-06-18,1,0,0,0,v2
EVT-10396,SUB-1827,monthly_newsletter,2024-02-20,1,1,0,0,
EVT-10397,SUB-1827,monthly_newsletter,2024-05-17,1,0,0,0,
EVT-10398,SUB-1827,churn_winback,2024-11-01,1,0,0,0,
EVT-10399,SUB-1827,churn_winback,2023-10-10,1,0,0,0,
EVT-10400,SUB-2893,welcome_series,2024-10-31,1,1,0,0,
EVT-10401,SUB-2893,ab_test_landing_v2,2024-12-23,1,0,0,0,v2
EVT-10402,SUB-2893,upsell_classic_to_premium,2024-11-10,1,0,0,0,
EVT-10403,SUB-2893,welcome_series,2024-06-15,1,0,0,0,
EVT-10404,SUB-2893,monthly_newsletter,2024-11-25,1,0,0,0,
EVT-10405,SUB-2040,churn_winback,2023-11-19,1,1,0,0,
EVT-10406,SUB-2040,ab_test_landing_v2,2024-09-15,1,0,0,0,v2
EVT-10407,SUB-2040,ab_test_landing_v2,2023-12-27,1,1,0,0,v2
EVT-10408,SUB-2040,ab_test_landing_v1,2024-08-29,1,1,1,0,v1
EVT-10409,SUB-2040,upsell_classic_to_premium,2024-06-28,1,0,0,0,
EVT-10410,SUB-2040,ab_test_landing_v1,2023-11-14,1,0,0,0,v1
EVT-10411,SUB-1987,upsell_classic_to_premium,2023-11-13,1,1,0,0,
EVT-10412,SUB-1987,monthly_newsletter,2023-10-27,1,0,0,0,
EVT-10413,SUB-1987,monthly_newsletter,2023-10-07,1,0,0,0,
EVT-10414,SUB-2912,monthly_newsletter,2024-11-24,1,0,0,0,
EVT-10415,SUB-2912,monthly_newsletter,2024-04-26,1,1,0,0,
EVT-10416,SUB-2912,ab_test_landing_v2,2024-05-03,1,0,0,0,v2
EVT-10417,SUB-2912,monthly_newsletter,2024-07-04,1,0,0,0,
EVT-10418,SUB-2912,monthly_newsletter,2024-07-25,1,0,0,0,
EVT-10419,SUB-1781,welcome_series,2024-01-12,1,1,0,0,
EVT-10420,SUB-1781,welcome_series,2024-06-10,1,0,0,0,
EVT-10421,SUB-1781,monthly_newsletter,2023-12-16,1,0,0,0,
EVT-10422,SUB-1781,upsell_classic_to_premium,2023-11-08,1,0,0,0,
EVT-10423,SUB-1781,monthly_newsletter,2024-05-16,1,0,0,0,
EVT-10424,SUB-1781,upsell_classic_to_premium,2024-07-10,1,0,0,0,
EVT-10425,SUB-1781,monthly_newsletter,2024-12-09,1,0,0,0,
EVT-10426,SUB-2128,upsell_classic_to_premium,2024-11-20,1,0,0,0,
EVT-10427,SUB-2128,churn_winback,2024-01-25,1,0,0,0,
EVT-10428,SUB-2128,welcome_series,2023-10-31,1,0,0,0,
EVT-10429,SUB-1130,welcome_series,2023-04-18,1,0,0,0,
EVT-10430,SUB-1130,monthly_newsletter,2024-06-06,1,0,0,0,
EVT-10431,SUB-1130,upsell_classic_to_premium,2023-04-25,1,0,0,0,
EVT-10432,SUB-1130,monthly_newsletter,2023-11-18,1,0,0,0,
EVT-10433,SUB-1130,ab_test_landing_v2,2023-07-25,1,0,0,0,v2
EVT-10434,SUB-1130,monthly_newsletter,2024-01-17,1,0,0,0,
EVT-10435,SUB-1130,upsell_classic_to_premium,2024-04-11,1,0,0,0,
EVT-10436,SUB-1130,welcome_series,2023-09-28,1,0,0,0,
EVT-10437,SUB-2498,monthly_newsletter,2024-04-07,1,0,0,0,
EVT-10438,SUB-2498,upsell_classic_to_premium,2024-06-22,1,0,0,0,
EVT-10439,SUB-2498,churn_winback,2024-02-14,1,0,0,0,
EVT-10440,SUB-2833,ab_test_landing_v1,2024-07-15,1,1,0,0,v1
EVT-10441,SUB-2833,churn_winback,2024-05-21,1,1,1,0,
EVT-10442,SUB-2833,upsell_classic_to_premium,2024-12-13,1,0,0,0,
EVT-10443,SUB-2833,ab_test_landing_v2,2024-05-11,1,0,0,0,v2
EVT-10444,SUB-2790,welcome_series,2024-05-23,1,0,0,0,
EVT-10445,SUB-2790,ab_test_landing_v1,2024-11-05,1,1,0,0,v1
EVT-10446,SUB-2790,monthly_newsletter,2024-09-13,1,0,0,0,
EVT-10447,SUB-2790,welcome_series,2024-11-24,1,0,0,0,
EVT-10448,SUB-1906,monthly_newsletter,2024-05-22,1,0,0,0,
EVT-10449,SUB-1906,churn_winback,2023-12-04,1,0,0,0,
EVT-10450,SUB-1906,ab_test_landing_v1,2024-06-30,1,0,0,0,v1
EVT-10451,SUB-1906,ab_test_landing_v1,2024-09-23,1,0,0,0,v1
EVT-10452,SUB-1906,ab_test_landing_v1,2023-11-24,1,0,0,0,v1
EVT-10453,SUB-1906,ab_test_landing_v1,2024-09-16,1,0,0,0,v1
EVT-10454,SUB-1906,welcome_series,2024-07-22,1,0,0,0,
EVT-10455,SUB-1640,monthly_newsletter,2023-09-11,1,1,0,0,
EVT-10456,SUB-1640,monthly_newsletter,2024-12-23,1,0,0,0,
EVT-10457,SUB-1640,churn_winback,2024-07-23,1,1,0,0,
EVT-10458,SUB-1640,upsell_classic_to_premium,2024-03-10,1,1,0,0,
EVT-10459,SUB-1640,monthly_newsletter,2024-05-13,1,1,0,0,
EVT-10460,SUB-1640,churn_winback,2024-09-05,1,0,0,0,
EVT-10461,SUB-1640,monthly_newsletter,2023-12-22,1,1,0,0,
EVT-10462,SUB-1640,monthly_newsletter,2024-11-16,1,1,0,0,
EVT-10463,SUB-1640,monthly_newsletter,2023-08-05,1,1,0,0,
EVT-10464,SUB-1640,monthly_newsletter,2023-07-24,1,0,0,0,
EVT-10465,SUB-2800,churn_winback,2024-10-19,1,1,0,0,
EVT-10466,SUB-1797,upsell_classic_to_premium,2024-02-23,1,0,0,0,
EVT-10467,SUB-1797,welcome_series,2023-08-29,1,1,0,0,
EVT-10468,SUB-1797,ab_test_landing_v2,2024-05-17,1,0,0,0,v2
EVT-10469,SUB-1797,monthly_newsletter,2024-08-23,1,0,0,0,
EVT-10470,SUB-1797,ab_test_landing_v2,2024-08-04,1,1,0,0,v2
EVT-10471,SUB-1797,monthly_newsletter,2024-05-03,1,1,0,0,
EVT-10472,SUB-1797,ab_test_landing_v2,2024-11-28,1,0,0,0,v2
EVT-10473,SUB-1797,ab_test_landing_v2,2024-04-08,1,0,0,0,v2
EVT-10474,SUB-1797,upsell_classic_to_premium,2024-03-14,1,1,0,0,
EVT-10475,SUB-1118,ab_test_landing_v1,2023-12-11,1,0,0,0,v1
EVT-10476,SUB-1118,ab_test_landing_v2,2024-04-29,1,1,0,0,v2
EVT-10477,SUB-1118,welcome_series,2024-02-09,1,0,0,0,
EVT-10478,SUB-1118,monthly_newsletter,2023-07-20,1,0,0,0,
EVT-10479,SUB-1118,upsell_classic_to_premium,2023-10-23,1,0,0,0,
EVT-10480,SUB-1118,welcome_series,2023-03-06,1,1,0,0,
EVT-10481,SUB-1118,churn_winback,2023-12-13,1,0,0,0,
EVT-10482,SUB-3159,welcome_series,2024-10-27,1,0,0,0,
EVT-10483,SUB-3159,churn_winback,2024-12-29,1,0,0,0,
EVT-10484,SUB-3159,upsell_classic_to_premium,2024-08-11,1,1,0,0,
EVT-10485,SUB-2341,monthly_newsletter,2024-02-28,1,1,1,0,
EVT-10486,SUB-1692,ab_test_landing_v1,2023-09-07,1,1,0,0,v1
EVT-10487,SUB-1692,ab_test_landing_v1,2024-04-11,1,0,0,0,v1
EVT-10488,SUB-1692,monthly_newsletter,2024-10-26,1,0,0,0,
EVT-10489,SUB-1692,churn_winback,2024-03-13,1,0,0,0,
EVT-10490,SUB-1692,ab_test_landing_v2,2024-08-05,1,0,0,0,v2
EVT-10491,SUB-1692,welcome_series,2024-09-08,1,0,0,0,
EVT-10492,SUB-1692,churn_winback,2024-11-11,1,0,0,0,
EVT-10493,SUB-1692,welcome_series,2023-12-13,1,0,0,0,
EVT-10494,SUB-1692,ab_test_landing_v1,2023-07-08,1,0,0,0,v1
EVT-10495,SUB-1692,ab_test_landing_v2,2024-01-24,1,0,0,0,v2
EVT-10496,SUB-1873,churn_winback,2023-10-29,1,1,0,0,
EVT-10497,SUB-1873,monthly_newsletter,2024-08-12,1,1,1,0,
EVT-10498,SUB-1873,ab_test_landing_v2,2023-09-19,1,0,0,0,v2
EVT-10499,SUB-2644,churn_winback,2024-09-19,1,0,0,0,
EVT-10500,SUB-2644,upsell_classic_to_premium,2024-06-02,1,1,1,0,
EVT-10501,SUB-2644,ab_test_landing_v1,2024-06-15,1,1,0,0,v1
EVT-10502,SUB-2644,welcome_series,2024-10-25,1,0,0,0,
EVT-10503,SUB-2257,ab_test_landing_v1,2024-12-09,1,1,0,0,v1
EVT-10504,SUB-2257,upsell_classic_to_premium,2024-08-31,1,1,0,0,
EVT-10505,SUB-2257,ab_test_landing_v1,2024-01-16,1,0,0,0,v1
EVT-10506,SUB-2257,monthly_newsletter,2024-11-12,1,0,0,0,
EVT-10507,SUB-2257,ab_test_landing_v1,2024-04-13,1,0,0,0,v1
EVT-10508,SUB-2257,monthly_newsletter,2024-06-19,1,0,0,0,
EVT-10509,SUB-2257,monthly_newsletter,2024-03-26,1,1,1,0,
EVT-10510,SUB-1668,welcome_series,2024-09-20,1,0,0,0,
EVT-10511,SUB-1668,monthly_newsletter,2024-03-21,1,1,0,0,
EVT-10512,SUB-1668,monthly_newsletter,2023-10-06,1,0,0,0,
EVT-10513,SUB-1668,ab_test_landing_v1,2023-12-15,1,0,0,0,v1
EVT-10514,SUB-1668,monthly_newsletter,2024-07-17,1,0,0,0,
EVT-10515,SUB-2591,ab_test_landing_v2,2024-02-25,1,0,0,0,v2
EVT-10516,SUB-2591,ab_test_landing_v1,2024-03-28,1,0,0,0,v1
EVT-10517,SUB-2591,welcome_series,2024-12-21,1,0,0,0,
EVT-10518,SUB-3376,monthly_newsletter,2024-12-25,1,0,0,0,
EVT-10519,SUB-2291,churn_winback,2024-12-28,1,1,0,0,
EVT-10520,SUB-2291,ab_test_landing_v1,2024-06-15,1,0,0,0,v1
EVT-10521,SUB-2291,ab_test_landing_v2,2024-05-25,1,1,0,0,v2
EVT-10522,SUB-2291,ab_test_landing_v2,2024-11-11,1,1,0,0,v2
EVT-10523,SUB-2291,welcome_series,2024-06-14,1,0,0,0,
EVT-10524,SUB-2291,churn_winback,2024-03-11,1,0,0,0,
EVT-10525,SUB-3439,monthly_newsletter,2024-11-04,1,1,0,0,
EVT-10526,SUB-1761,welcome_series,2023-08-08,1,0,0,0,
EVT-10527,SUB-1761,ab_test_landing_v1,2023-07-03,1,0,0,0,v1
EVT-10528,SUB-1761,monthly_newsletter,2023-10-28,1,0,0,0,
EVT-10529,SUB-1761,upsell_classic_to_premium,2024-07-03,1,0,0,0,
EVT-10530,SUB-1761,churn_winback,2024-09-26,1,0,0,0,
EVT-10531,SUB-1761,welcome_series,2023-11-02,1,1,0,0,
EVT-10532,SUB-1761,monthly_newsletter,2023-12-28,1,0,0,0,
EVT-10533,SUB-1761,monthly_newsletter,2024-10-19,1,0,0,0,
EVT-10534,SUB-1761,welcome_series,2024-10-11,1,1,0,0,
EVT-10535,SUB-1761,welcome_series,2023-07-04,1,0,0,0,
EVT-10536,SUB-1659,ab_test_landing_v1,2024-03-19,1,0,0,0,v1
EVT-10537,SUB-1659,upsell_classic_to_premium,2024-05-27,1,0,0,0,
EVT-10538,SUB-1659,welcome_series,2023-11-28,1,0,0,0,
EVT-10539,SUB-1959,ab_test_landing_v2,2024-12-02,1,0,0,0,v2
EVT-10540,SUB-1959,monthly_newsletter,2024-07-26,1,1,0,0,
EVT-10541,SUB-1959,churn_winback,2024-08-10,1,0,0,0,
EVT-10542,SUB-2686,welcome_series,2024-10-02,1,0,0,0,
EVT-10543,SUB-2686,monthly_newsletter,2024-07-02,1,0,0,0,
EVT-10544,SUB-2379,welcome_series,2024-06-24,1,0,0,0,
EVT-10545,SUB-2379,monthly_newsletter,2024-10-23,1,0,0,0,
EVT-10546,SUB-2379,welcome_series,2024-07-06,1,1,0,0,
EVT-10547,SUB-1442,churn_winback,2023-07-10,1,0,0,0,
EVT-10548,SUB-1442,welcome_series,2024-05-15,1,0,0,0,
EVT-10549,SUB-1442,ab_test_landing_v1,2023-10-20,1,0,0,0,v1
EVT-10550,SUB-1442,welcome_series,2023-08-24,1,1,1,0,
EVT-10551,SUB-1442,upsell_classic_to_premium,2024-02-27,1,0,0,0,
EVT-10552,SUB-1442,churn_winback,2023-08-29,1,1,1,0,
EVT-10553,SUB-1442,monthly_newsletter,2024-08-17,1,0,0,0,
EVT-10554,SUB-3077,churn_winback,2024-09-03,1,1,0,0,
EVT-10555,SUB-3077,welcome_series,2024-12-02,1,0,0,0,
EVT-10556,SUB-1520,monthly_newsletter,2024-04-28,1,1,0,0,
EVT-10557,SUB-1520,monthly_newsletter,2024-11-17,1,1,1,0,
EVT-10558,SUB-1520,ab_test_landing_v2,2024-01-03,1,0,0,0,v2
EVT-10559,SUB-1813,ab_test_landing_v2,2024-10-02,1,1,0,0,v2
EVT-10560,SUB-1813,ab_test_landing_v2,2023-10-09,1,0,0,0,v2
EVT-10561,SUB-1813,upsell_classic_to_premium,2024-04-17,1,0,0,0,
EVT-10562,SUB-1813,churn_winback,2024-12-15,1,1,0,0,
EVT-10563,SUB-1813,upsell_classic_to_premium,2024-07-02,1,1,1,0,
EVT-10564,SUB-1813,monthly_newsletter,2024-01-25,1,0,0,0,
EVT-10565,SUB-1813,upsell_classic_to_premium,2023-09-21,1,0,0,0,
EVT-10566,SUB-2140,monthly_newsletter,2024-12-12,1,1,0,0,
EVT-10567,SUB-2140,welcome_series,2024-11-30,1,0,0,0,
EVT-10568,SUB-2140,ab_test_landing_v1,2024-03-13,1,0,0,0,v1
EVT-10569,SUB-2140,ab_test_landing_v2,2023-12-19,1,1,0,0,v2
EVT-10570,SUB-2140,ab_test_landing_v2,2024-02-13,1,0,0,0,v2
EVT-10571,SUB-3227,upsell_classic_to_premium,2024-12-07,1,1,1,0,
EVT-10572,SUB-3227,upsell_classic_to_premium,2024-11-03,1,0,0,0,
EVT-10573,SUB-3227,churn_winback,2024-11-05,1,0,0,0,
EVT-10574,SUB-1196,ab_test_landing_v2,2024-09-24,1,1,0,0,v2
EVT-10575,SUB-1196,welcome_series,2023-10-04,1,1,0,0,
EVT-10576,SUB-1196,welcome_series,2023-08-14,1,1,0,0,
EVT-10577,SUB-3079,churn_winback,2024-11-01,1,0,0,0,
EVT-10578,SUB-3079,ab_test_landing_v1,2024-07-14,1,1,0,0,v1
EVT-10579,SUB-1671,upsell_classic_to_premium,2024-12-13,1,0,0,0,
EVT-10580,SUB-1671,churn_winback,2023-09-18,1,0,0,0,
EVT-10581,SUB-2843,ab_test_landing_v1,2024-10-26,1,1,0,0,v1
EVT-10582,SUB-2843,monthly_newsletter,2024-11-17,1,0,0,0,
EVT-10583,SUB-2843,monthly_newsletter,2024-09-23,1,1,0,0,
EVT-10584,SUB-2843,welcome_series,2024-05-01,1,0,0,0,
EVT-10585,SUB-2843,welcome_series,2024-07-14,1,1,0,0,
EVT-10586,SUB-2674,monthly_newsletter,2024-05-05,1,0,0,0,
EVT-10587,SUB-3619,upsell_classic_to_premium,2024-12-24,1,1,1,0,
EVT-10588,SUB-3532,monthly_newsletter,2024-12-10,1,1,0,0,
EVT-10589,SUB-1485,welcome_series,2023-10-05,1,0,0,0,
EVT-10590,SUB-1485,ab_test_landing_v2,2023-06-16,1,0,0,0,v2
EVT-10591,SUB-1485,monthly_newsletter,2024-12-14,1,0,0,0,
EVT-10592,SUB-1485,monthly_newsletter,2024-07-02,1,0,0,0,
EVT-10593,SUB-1485,monthly_newsletter,2024-02-18,1,0,0,0,
EVT-10594,SUB-1485,ab_test_landing_v2,2023-11-18,1,0,0,0,v2
EVT-10595,SUB-1485,ab_test_landing_v2,2023-10-13,1,1,1,0,v2
EVT-10596,SUB-1206,upsell_classic_to_premium,2023-11-01,1,0,0,0,
EVT-10597,SUB-1206,churn_winback,2023-08-21,1,1,0,0,
EVT-10598,SUB-1206,monthly_newsletter,2023-10-03,1,1,0,0,
EVT-10599,SUB-1206,churn_winback,2024-05-24,1,0,0,0,
EVT-10600,SUB-1206,monthly_newsletter,2024-01-11,1,0,0,0,
EVT-10601,SUB-1206,monthly_newsletter,2023-04-21,1,0,0,0,
EVT-10602,SUB-1206,upsell_classic_to_premium,2024-04-10,1,1,0,0,
EVT-10603,SUB-1206,churn_winback,2023-12-04,1,0,0,0,
EVT-10604,SUB-1752,ab_test_landing_v1,2024-11-20,1,1,0,0,v1
EVT-10605,SUB-1752,ab_test_landing_v2,2024-07-25,1,0,0,0,v2
EVT-10606,SUB-3204,monthly_newsletter,2024-11-07,1,0,0,0,
EVT-10607,SUB-1897,churn_winback,2023-11-29,1,0,0,0,
EVT-10608,SUB-1897,monthly_newsletter,2024-11-28,1,0,0,0,
EVT-10609,SUB-1897,welcome_series,2024-08-16,1,1,0,0,
EVT-10610,SUB-1897,monthly_newsletter,2024-05-26,1,0,0,0,
EVT-10611,SUB-1419,ab_test_landing_v2,2024-12-09,1,0,0,0,v2
EVT-10612,SUB-1419,welcome_series,2024-09-08,1,0,0,0,
EVT-10613,SUB-1419,ab_test_landing_v1,2024-10-17,1,0,0,0,v1
EVT-10614,SUB-1419,ab_test_landing_v1,2023-12-09,1,0,0,0,v1
EVT-10615,SUB-1419,ab_test_landing_v2,2024-03-06,1,0,0,0,v2
EVT-10616,SUB-1419,upsell_classic_to_premium,2023-10-18,1,0,0,0,
EVT-10617,SUB-1419,upsell_classic_to_premium,2023-12-19,1,0,0,0,
EVT-10618,SUB-1419,upsell_classic_to_premium,2024-10-08,1,0,0,0,
EVT-10619,SUB-2773,churn_winback,2024-05-25,1,1,0,0,
EVT-10620,SUB-2773,monthly_newsletter,2024-03-30,1,1,0,0,
EVT-10621,SUB-2935,upsell_classic_to_premium,2024-10-05,1,0,0,0,
EVT-10622,SUB-2935,churn_winback,2024-06-09,1,0,0,0,
EVT-10623,SUB-2935,churn_winback,2024-12-20,1,1,1,0,
EVT-10624,SUB-2935,ab_test_landing_v1,2024-09-22,1,1,1,0,v1
EVT-10625,SUB-1728,ab_test_landing_v1,2023-09-26,1,0,0,0,v1
EVT-10626,SUB-1728,upsell_classic_to_premium,2024-06-25,1,0,0,0,
EVT-10627,SUB-1728,upsell_classic_to_premium,2023-12-23,1,0,0,0,
EVT-10628,SUB-1728,welcome_series,2023-09-10,1,1,0,0,
EVT-10629,SUB-1728,ab_test_landing_v2,2024-07-18,1,0,0,0,v2
EVT-10630,SUB-1728,monthly_newsletter,2024-02-01,1,0,0,0,
EVT-10631,SUB-1728,ab_test_landing_v1,2024-10-10,1,0,0,0,v1
EVT-10632,SUB-2627,ab_test_landing_v1,2024-07-31,1,0,0,0,v1
EVT-10633,SUB-2627,welcome_series,2024-07-11,1,0,0,0,
EVT-10634,SUB-2627,welcome_series,2024-07-20,1,0,0,0,
EVT-10635,SUB-2627,churn_winback,2024-08-12,1,1,0,0,
EVT-10636,SUB-2627,upsell_classic_to_premium,2024-11-15,1,1,0,0,
EVT-10637,SUB-1635,monthly_newsletter,2023-12-20,1,0,0,0,
EVT-10638,SUB-1635,welcome_series,2024-02-12,1,1,0,0,
EVT-10639,SUB-2151,ab_test_landing_v1,2024-03-31,1,0,0,0,v1
EVT-10640,SUB-2151,monthly_newsletter,2024-01-11,1,0,0,0,
EVT-10641,SUB-2151,ab_test_landing_v1,2024-08-05,1,1,1,0,v1
EVT-10642,SUB-2151,upsell_classic_to_premium,2024-07-05,1,1,0,0,
EVT-10643,SUB-2151,monthly_newsletter,2023-12-26,1,0,0,0,
EVT-10644,SUB-2151,welcome_series,2024-04-08,1,0,0,0,
EVT-10645,SUB-2151,monthly_newsletter,2024-04-16,1,0,0,0,
EVT-10646,SUB-2648,welcome_series,2024-04-10,1,0,0,0,
EVT-10647,SUB-2648,welcome_series,2024-06-12,1,0,0,0,
EVT-10648,SUB-2648,ab_test_landing_v1,2024-06-03,1,1,0,0,v1
EVT-10649,SUB-2648,welcome_series,2024-04-14,1,0,0,0,
EVT-10650,SUB-1933,welcome_series,2023-11-09,1,0,0,0,
EVT-10651,SUB-1933,welcome_series,2023-10-14,1,0,0,0,
EVT-10652,SUB-1933,monthly_newsletter,2024-02-08,1,1,0,0,
EVT-10653,SUB-1933,welcome_series,2024-03-01,1,1,0,0,
EVT-10654,SUB-1933,monthly_newsletter,2024-10-17,1,1,0,0,
EVT-10655,SUB-1933,welcome_series,2023-11-21,1,0,0,0,
EVT-10656,SUB-1933,churn_winback,2024-06-19,1,0,0,0,
EVT-10657,SUB-2508,welcome_series,2024-01-29,1,0,0,0,
EVT-10658,SUB-2508,monthly_newsletter,2024-01-26,1,0,0,0,
EVT-10659,SUB-2508,upsell_classic_to_premium,2024-01-29,1,0,0,0,
EVT-10660,SUB-2508,ab_test_landing_v2,2024-03-10,1,0,0,0,v2
EVT-10661,SUB-1690,monthly_newsletter,2024-07-04,1,0,0,0,
EVT-10662,SUB-1690,monthly_newsletter,2023-08-07,1,1,0,0,
EVT-10663,SUB-1690,ab_test_landing_v2,2024-09-30,1,1,0,0,v2
EVT-10664,SUB-1690,churn_winback,2023-08-21,1,1,1,0,
EVT-10665,SUB-1690,ab_test_landing_v1,2024-10-13,1,0,0,0,v1
EVT-10666,SUB-1690,upsell_classic_to_premium,2023-12-11,1,0,0,0,
EVT-10667,SUB-1690,welcome_series,2023-07-22,1,0,0,0,
EVT-10668,SUB-1690,ab_test_landing_v1,2024-09-20,1,0,0,0,v1
EVT-10669,SUB-2964,welcome_series,2024-10-28,1,1,1,0,
EVT-10670,SUB-2964,churn_winback,2024-07-28,1,0,0,0,
EVT-10671,SUB-2964,ab_test_landing_v1,2024-10-02,1,0,0,0,v1
EVT-10672,SUB-2602,upsell_classic_to_premium,2024-03-15,1,0,0,0,
EVT-10673,SUB-2602,monthly_newsletter,2024-10-17,1,1,0,0,
EVT-10674,SUB-2602,monthly_newsletter,2024-12-27,1,0,0,0,
EVT-10675,SUB-2602,monthly_newsletter,2024-10-29,1,0,0,0,
EVT-10676,SUB-2602,upsell_classic_to_premium,2024-09-25,1,0,0,0,
EVT-10677,SUB-2602,ab_test_landing_v1,2024-07-08,1,0,0,0,v1
EVT-10678,SUB-1178,monthly_newsletter,2024-08-11,1,1,0,0,
EVT-10679,SUB-1178,monthly_newsletter,2023-10-12,1,0,0,0,
EVT-10680,SUB-1178,welcome_series,2023-09-16,1,1,0,0,
EVT-10681,SUB-1178,monthly_newsletter,2023-05-26,1,1,0,0,
EVT-10682,SUB-1178,monthly_newsletter,2023-10-23,1,1,0,0,
EVT-10683,SUB-1178,churn_winback,2023-11-21,1,0,0,0,
EVT-10684,SUB-2541,ab_test_landing_v1,2024-07-26,1,1,0,0,v1
EVT-10685,SUB-2541,ab_test_landing_v1,2024-09-08,1,1,0,0,v1
EVT-10686,SUB-2541,ab_test_landing_v1,2024-10-27,1,0,0,0,v1
EVT-10687,SUB-2541,ab_test_landing_v1,2024-06-06,1,0,0,0,v1
EVT-10688,SUB-3253,churn_winback,2024-12-12,1,1,0,0,
EVT-10689,SUB-2527,monthly_newsletter,2024-02-09,1,0,0,0,
EVT-10690,SUB-2527,ab_test_landing_v1,2024-03-21,1,0,0,0,v1
EVT-10691,SUB-2101,welcome_series,2024-01-23,1,1,0,0,
EVT-10692,SUB-2101,monthly_newsletter,2023-12-31,1,0,0,0,
EVT-10693,SUB-3427,welcome_series,2024-11-27,1,0,0,0,
EVT-10694,SUB-3427,monthly_newsletter,2024-11-17,1,1,0,0,
EVT-10695,SUB-2397,ab_test_landing_v1,2024-05-22,1,0,0,0,v1
EVT-10696,SUB-2397,monthly_newsletter,2024-06-21,1,0,0,0,
EVT-10697,SUB-2397,upsell_classic_to_premium,2024-05-05,1,0,0,0,
EVT-10698,SUB-2397,monthly_newsletter,2024-01-04,1,1,0,0,
EVT-10699,SUB-2397,welcome_series,2024-02-04,1,0,0,0,
EVT-10700,SUB-2397,ab_test_landing_v1,2024-05-22,1,0,0,0,v1
EVT-10701,SUB-2397,monthly_newsletter,2024-01-26,1,1,0,0,
EVT-10702,SUB-1882,monthly_newsletter,2023-12-24,1,0,0,0,
EVT-10703,SUB-1882,ab_test_landing_v1,2023-09-04,1,0,0,0,v1
EVT-10704,SUB-1882,upsell_classic_to_premium,2024-02-24,1,0,0,0,
EVT-10705,SUB-1882,monthly_newsletter,2024-01-04,1,0,0,0,
